title,url,discounted_price,original_price
Men Shaper Corset for Weight Loss with Zipper Waist Vest Workout Shirt,https://www.cigabuy.com/men-shaper-corset-for-weight-loss-with-zipper-waist-vest-workout-shirt-p-19043.html,$3.38,$17.68 
T9 47-Key Gaming Keyboard Professional One-Single Hand USB Wired Keyboards,https://www.cigabuy.com/t9-47-key-gaming-keyboard-professional-one-single-hand-usb-wired-keyboards-p-18928.html,$7.20,$24.78 
Faster Lawn Mower Sharpener Lawnmower Blade Sharpener Rotary,https://www.cigabuy.com/faster-lawn-mower-sharpener-lawnmower-blade-sharpener-rotary-p-19014.html,$0.97,$4.88 
LED Flashlight 5-Mode COB LED Camping Tent Lamp USB Rechargeable Torch,https://www.cigabuy.com/led-flashlight-5-mode-cob-led-camping-tent-lamp-usb-rechargeable-torch-p-19317.html,$4.87,$18.28 
Xiaomi Mijia 13.5inch LCD Blackboard Writing Tablet with Pen Digital Drawing Pad,https://www.cigabuy.com/xiaomi-mijia-135inch-lcd-blackboard-writing-tablet-with-pen-digital-drawing-pad-p-18918.html,$20.64,$56.18 
3 x Authentic SMOK NexMesh Replacement Empty Pod Cartridge 2ml,https://www.cigabuy.com/3-x-authentic-smok-nexmesh-replacement-empty-pod-cartridge-2ml-p-19407.html,$0.02,$7.26 
G9 E-Sports USB Cable Gaming Mouse 3200DPI Universal Macro Programming Mouse,https://www.cigabuy.com/g9-e-sports-usb-cable-gaming-mouse-3200dpi-universal-macro-programming-mouse-p-19529.html,$5.86,$19.82 
Glass Bottle Cutter Tool Professional For Bottles Cutting Glass Cut Tools ,https://www.cigabuy.com/glass-bottle-cutter-tool-professional-for-bottles-cutting-glass-cut-tools-p-18988.html,$2.50,$8.84 
16.8V Electric Screwdriver Charging electric Drill bit Cordless drill Power Tool,https://www.cigabuy.com/168v-electric-screwdriver-charging-electric-drill-bit-cordless-drill-power-tool-p-19004.html,$16.38,$73.87 
Stainless Steel Cans Opener Professional Ergonomic Manual Can Opener,https://www.cigabuy.com/stainless-steel-cans-opener-professional-ergonomic-manual-can-opener-p-18999.html,$1.96,$10.70 
Hot Full Screen 0-150mm Vernier Caliper Gauge Micrometer Ruler Accurate Tools,https://www.cigabuy.com/hot-full-screen-0-150mm-vernier-caliper-gauge-micrometer-ruler-accurate-tools-p-19016.html,$7.57,$19.35 
10 x Vandy Vape Ni80 Triple Fused Clapton Coil 27ga*3+38ga 0.3ohm,https://www.cigabuy.com/10-x-vandy-vape-ni80-triple-fused-clapton-coil-27ga338ga-03ohm-p-16389.html,$3.67,$5.40 
Authentic Geekvape Zeus Sub-ohm Tank Atomizer 5ml - Blue,https://www.cigabuy.com/authentic-geekvape-zeus-sub-ohm-tank-atomizer-5ml-blue-p-15773.html,$20.65,$32.78 
Authentic Wismec R40 40W POD Kit - Black,https://www.cigabuy.com/authentic-wismec-r40-40w-pod-kit-black-p-19101.html,$20.18,$32.48 
ThiEYE i60+ 4K WiFi Remote Control Action Camera Biking Diving Sport Camera,https://www.cigabuy.com/thieye-i60-4k-wifi-remote-control-action-camera-biking-diving-sport-camera-p-18919.html,$53.20,$118.99 
4pcs Motorcycle Knee & Elbow Protective Pads Motocross Skating Knee Protectors,https://www.cigabuy.com/4pcs-motorcycle-knee-elbow-protective-pads-motocross-skating-knee-protectors-p-19040.html,$8.62,$43.04 
TWS Bluetooth Earphone Mini Wireless Bluetooth Headset Waterproof,https://www.cigabuy.com/tws-bluetooth-earphone-mini-wireless-bluetooth-headset-waterproof-p-19008.html,$10.33,$25.20 
Mini Video Capture Card USB 2.0 HDMI Video Grabber Record Box for PS4 Game DVD,https://www.cigabuy.com/mini-video-capture-card-usb-20-hdmi-video-grabber-record-box-for-ps4-game-dvd-p-18763.html,$8.79,$11.97 
Adjustable M3-M8 T-Handle Ratchet Tap Wrench Machinist Tool,https://www.cigabuy.com/adjustable-m3-m8-t-handle-ratchet-tap-wrench-machinist-tool-p-19027.html,$3.27,$15.80 
Rapid Speed Jump Rope Crossfit Excercise Fitness Workout Equipments Skipping,https://www.cigabuy.com/rapid-speed-jump-rope-crossfit-excercise-fitness-workout-equipments-skipping-p-19010.html,$1.52,$13.84 
Men Cycling Underwear Bicycle Mountain Shorts Riding Bike Sport Underwear,https://www.cigabuy.com/men-cycling-underwear-bicycle-mountain-shorts-riding-bike-sport-underwear-p-18937.html,$2.61,$13.61 
Men Shoulder Bag iPad Large PU Leather Crossbody Business Travel Handbag,https://www.cigabuy.com/men-shoulder-bag-ipad-large-pu-leather-crossbody-business-travel-handbag-p-19033.html,$6.76,$36.83 
DUBERY 103 Polarized Sunglasses Men Driving Shades Male Retro Sun Glasses,https://www.cigabuy.com/dubery-103-polarized-sunglasses-men-driving-shades-male-retro-sun-glasses-p-18921.html,$4.58,$9.80 
Wireless Bluetooth 5.0 Earphone Touch Control Headphones TWS Earbuds,https://www.cigabuy.com/wireless-bluetooth-50-earphone-touch-control-headphones-tws-earbuds-p-19035.html,$9.71,$25.34 
Bicycle Shorts Cycling Underwear Thick Silicone Cushion Cycling Biker Shorts,https://www.cigabuy.com/bicycle-shorts-cycling-underwear-thick-silicone-cushion-cycling-biker-shorts-p-19037.html,$5.23,$20.28 
38 PCS/Set Industrial  Stainless Steel Wire Brush 8-19mm Cleaning Brush Kit,https://www.cigabuy.com/38-pcsset-industrial-stainless-steel-wire-brush-8-19mm-cleaning-brush-kit-p-18989.html,$15.72,$75.65 
Mini Rechargeable U Disk Plastic Professional Voice Recorder Portable Audio Pen,https://www.cigabuy.com/mini-rechargeable-u-disk-plastic-professional-voice-recorder-portable-audio-pen-p-19019.html,$3.92,$6.30 
USB Computer HD Camera Video Free Drive with Microphone Webcam For PC Laptop,https://www.cigabuy.com/usb-computer-hd-camera-video-free-drive-with-microphone-webcam-for-pc-laptop-p-19003.html,$7.86,$22.31 
8 Slots Lcd Display Usb Smart Battery Charger For Rechargeable Battery,https://www.cigabuy.com/8-slots-lcd-display-usb-smart-battery-charger-for-rechargeable-battery-p-18996.html,$11.68,$19.89 
Baellerry Men Wallets PU Leather Solid Luxury Slim Short Credit Card Holder,https://www.cigabuy.com/baellerry-men-wallets-pu-leather-solid-luxury-slim-short-credit-card-holder-p-19009.html,$1.19,$7.17 
QCY T5S TWS bluetooth Earphone Gaming Headphone PAU160X Game Chip Touch Headset,https://www.cigabuy.com/qcy-t5s-tws-bluetooth-earphone-gaming-headphone-pau160x-game-chip-touch-headset-p-18992.html,$26.98,$49.86 
1-2 Person Outdoor Camping Hiking Picnic Pot Set Portable Tableware Mess Cooking,https://www.cigabuy.com/1-2-person-outdoor-camping-hiking-picnic-pot-set-portable-tableware-mess-cooking-p-19535.html,$7.67,$45.88 
X96Q Android 10.0 TV Box Quad Core Allwinner H313 4K TV Box 1GB RAM 8GB ROM,https://www.cigabuy.com/x96q-android-100-tv-box-quad-core-allwinner-h313-4k-tv-box-1gb-ram-8gb-rom-p-18998.html,$16.82,$42.50 
V5.0 Bluetooth Earphones Sport Hifi Headphones Wireless Ear Hook,https://www.cigabuy.com/v50-bluetooth-earphones-sport-hifi-headphones-wireless-ear-hook-p-18987.html,$12.55,$18.95 
QCY T6 TWS Bluetooth 5.0 in-ear Touch control Headset with Microphone,https://www.cigabuy.com/qcy-t6-tws-bluetooth-50-in-ear-touch-control-headset-with-microphone-p-18995.html,$24.16,$56.57 
Men PU Leather Long Clutch Wallet Business Men Cards Phone Holder Purse,https://www.cigabuy.com/men-pu-leather-long-clutch-wallet-business-men-cards-phone-holder-purse-p-19000.html,$5.78,$20.22 
Xiaomi DUKA(Atuman) Little Q Ruler Tape HD LCD Screen Long Standby Rechargeable,https://www.cigabuy.com/xiaomi-dukaatuman-little-q-ruler-tape-hd-lcd-screen-long-standby-rechargeable-p-19001.html,$15.72,$27.00 
QCY T5 Wireless Bluetooth Headphones V5.0 Touch Control with 380mAh Battery,https://www.cigabuy.com/qcy-t5-wireless-bluetooth-headphones-v50-touch-control-with-380mah-battery-p-18991.html,$20.86,$40.89 
Dragonfly Millet Mosquito Killer Energy-Saving Mosquito Killer Killer Lamp,https://www.cigabuy.com/dragonfly-millet-mosquito-killer-energy-saving-mosquito-killer-killer-lamp-p-19017.html,$12.88,$36.95 
Dacom K6P Mini Smart Wireless Bluetooth Earbuds With Microphone,https://www.cigabuy.com/dacom-k6p-mini-smart-wireless-bluetooth-earbuds-with-microphone-p-19042.html,$9.06,$18.45 
TWS Wireless Bluetooth Earphones Sports Bluethooth Earbuds Ear Head Phones,https://www.cigabuy.com/tws-wireless-bluetooth-earphones-sports-bluethooth-earbuds-ear-head-phones-p-19044.html,$13.76,$34.90 
T9S TWS 5.0 Bluetooth Earphone Wireless Earbuds Magnetic Stereo Sound In-ear,https://www.cigabuy.com/t9s-tws-50-bluetooth-earphone-wireless-earbuds-magnetic-stereo-sound-in-ear-p-19002.html,$14.52,$22.68 
Xiaomi Mijia LED Night Light Sensor Night Lamp For Home Bedroom US Plug,https://www.cigabuy.com/xiaomi-mijia-led-night-light-sensor-night-lamp-for-home-bedroom-us-plug-p-18915.html,$3.81,$8.74 
Business Large Men Travel bags Handbag Briefcase PU Leather Laptop Bag,https://www.cigabuy.com/business-large-men-travel-bags-handbag-briefcase-pu-leather-laptop-bag-p-19030.html,$10.70,$75.86 
USB Eletric Fan Humidifying Hydration Water Spray Fan Portable Folding Fan,https://www.cigabuy.com/usb-eletric-fan-humidifying-hydration-water-spray-fan-portable-folding-fan-p-18911.html,$26.54,$76.16 
K680 Rechargeable Wireless Gaming Keyboard and Mouse Set With LED Kit Combos,https://www.cigabuy.com/k680-rechargeable-wireless-gaming-keyboard-and-mouse-set-with-led-kit-combos-p-18926.html,$24.14,$68.48 
Outdoor Sun Resistant Unisex Riding Fitness Seemless Arm Guard UV Protection,https://www.cigabuy.com/outdoor-sun-resistant-unisex-riding-fitness-seemless-arm-guard-uv-protection-p-18933.html,$6.65,$22.61 
Xiaomi Turok Steinhardt TS Brand Polarized Stainless Mirror Lenses Sunglasses,https://www.cigabuy.com/xiaomi-turok-steinhardt-ts-brand-polarized-stainless-mirror-lenses-sunglasses-p-18913.html,$17.80,$36.81 
5.0 Wireless Headphones TWS LED Display 9D Stereo Sports Headphone,https://www.cigabuy.com/50-wireless-headphones-tws-led-display-9d-stereo-sports-headphone-p-19538.html,$14.38,$21.55 
Baellerry Men PU Leather Functional Long Wallet Vintage Purse Clutch Bag,https://www.cigabuy.com/baellerry-men-pu-leather-functional-long-wallet-vintage-purse-clutch-bag-p-18920.html,$4.14,$15.09 
NAVIFORCE Men Sports Watches Military Digital Chronograph Quartz Wristwatch,https://www.cigabuy.com/naviforce-men-sports-watches-military-digital-chronograph-quartz-wristwatch-p-18923.html,$18.24,$32.31 
5 x Authentic SMOK nexMESH SS316 Mesh Coil 0.4ohm (SS316),https://www.cigabuy.com/5-x-authentic-smok-nexmesh-ss316-mesh-coil-04ohm-ss316-p-18797.html,$2.39,$11.65 
TWS Wireless Bluetooth Headphones Stereo Waterproof Earphones With Mic Headset,https://www.cigabuy.com/tws-wireless-bluetooth-headphones-stereo-waterproof-earphones-with-mic-headset-p-19547.html,$15.23,$21.58 
Wowstick 42 in 1 Screwdriver Kit Portable Precision Multi-function Screwdriver,https://www.cigabuy.com/wowstick-42-in-1-screwdriver-kit-portable-precision-multi-function-screwdriver-p-18912.html,$32.88,$62.06 
XIAOMI MIJIA Microhoo Mini Air Conditioner Fan Personal Portable USB Air Cooler,https://www.cigabuy.com/xiaomi-mijia-microhoo-mini-air-conditioner-fan-personal-portable-usb-air-cooler-p-18924.html,$32.66,$78.01 
Xiaomi mijia yunmai Wrist ball Trainer LED Gyroball Essential Spinner,https://www.cigabuy.com/xiaomi-mijia-yunmai-wrist-ball-trainer-led-gyroball-essential-spinner-p-18922.html,$9.06,$27.82 
Sunglasses Bluetooth 5.0 Earphone Headset X8S Headphones Smart Glasses,https://www.cigabuy.com/sunglasses-bluetooth-50-earphone-headset-x8s-headphones-smart-glasses-p-19313.html,$5.74,$19.45 
BARNOROO Men Shoulder Bag Set Messenger Bags Casual,https://www.cigabuy.com/barnoroo-men-shoulder-bag-set-messenger-bags-casual-p-19525.html,$10.12,$47.64 
SOKI Sport Watches Leather Strap Quartz Casual Business Male Wristwatches,https://www.cigabuy.com/soki-sport-watches-leather-strap-quartz-casual-business-male-wristwatches-p-19242.html,$2.91,$7.93 
Garden Automatic Watering Timer Faucet Hose Bib Electronic Irrigation Controller,https://www.cigabuy.com/garden-automatic-watering-timer-faucet-hose-bib-electronic-irrigation-controller-p-18932.html,$13.32,$30.38 
Hand Cranking Solar Powered Rechargeable Quick Snap Clip Flashlight,https://www.cigabuy.com/hand-cranking-solar-powered-rechargeable-quick-snap-clip-flashlight-p-18828.html,$5.27,$10.54 
Authentic Vandy Vape Kylin M 4.5ml RTA 24mm - Matte Black,https://www.cigabuy.com/authentic-vandy-vape-kylin-45ml-rta-24mm-matte-black-p-14522.html,$30.22,$44.82 
Bluetooth 5.0 Receiver Transmitter LCD Display 3.5mm AUX Jack,https://www.cigabuy.com/bluetooth-50-receiver-transmitter-lcd-display-35mm-aux-jack-p-18785.html,$4.83,$11.60 
Car RGB LED Music Voice Sound Control Car Interior Decorative Atmosphere Auto RG,https://www.cigabuy.com/car-rgb-led-music-voice-sound-control-car-interior-decorative-atmosphere-auto-rg-p-19323.html,$5.75,$17.00 
Wireless Bluetooth FM Transmitter Hands-Free Car Kit Color Screen MP3 Player,https://www.cigabuy.com/wireless-bluetooth-fm-transmitter-hands-free-car-kit-color-screen-mp3-player-p-19329.html,$11.92,$21.47 
T19 Transmitter and Receiver Call 4 in 1 TV Computer Dual Transmitter,https://www.cigabuy.com/t19-transmitter-and-receiver-call-4-in-1-tv-computer-dual-transmitter-p-19286.html,$7.42,$13.65 
Mini Wireless Grinding Machine Variable Speed Rotary Tools Drill Engraver Pen,https://www.cigabuy.com/mini-wireless-grinding-machine-variable-speed-rotary-tools-drill-engraver-pen-p-18782.html,$13.08,$33.60 
Three-In-One Data Cable Is Suitable For Apple Android Type-C Fast Charging,https://www.cigabuy.com/three-in-one-data-cable-is-suitable-for-apple-android-type-fast-charging-p-19542.html,$7.99,$17.75 
Kangaroo Brand Leather Messenger Bag Man Handbag Chest Bag,https://www.cigabuy.com/kangaroo-brand-leather-messenger-bag-man-handbag-chest-bag-p-18783.html,$7.14,$17.10 
LED Flashlight USB Rechargeable Linterna Waterproof Lamp Ultra Bright,https://www.cigabuy.com/led-flashlight-usb-rechargeable-linterna-waterproof-lamp-ultra-bright-p-18715.html,$17.59,$21.99 
Portable Cleaning Foldable Storage Bucket Camping Supplies Plastic Car Trash Can,https://www.cigabuy.com/portable-cleaning-foldable-storage-bucket-camping-supplies-plastic-car-trash-can-p-19541.html,$6.93,$69.51 
Men Watches Auto Date Chronograph Quartz Watch Sport Strap Watch,https://www.cigabuy.com/men-watches-auto-date-chronograph-quartz-watch-sport-strap-watch-p-19241.html,$3.20,$7.72 
X23 Earphone Car Single Ear Can Talk Wireless Bluetooth Headset Hanging,https://www.cigabuy.com/x23-earphone-car-single-ear-can-talk-wireless-bluetooth-headset-hanging-p-19320.html,$5.09,$13.82 
WLISTH Watch Men Trend Of Luminous Waterproof Strip Quartz Watch,https://www.cigabuy.com/wlisth-watch-men-trend-of-luminous-waterproof-strip-quartz-watch-p-18840.html,$13.10,$21.98 
MEGIR 2028G Men Watch Quartz Leather Watch,https://www.cigabuy.com/megir-2028g-men-watch-quartz-leather-watch-p-18781.html,$13.19,$28.10 
PU Leather Ladies HandBags Women Messenger Bags Shoulder Hand Bags,https://www.cigabuy.com/pu-leather-ladies-handbags-women-messenger-bags-shoulder-hand-bags-p-18843.html,$6.92,$13.84 
Retro Humidification Towers Fan 2-in-1 Spray Desktop USB Humidification Fan,https://www.cigabuy.com/retro-humidification-towers-fan-2-in-1-spray-desktop-usb-humidification-fan-p-18842.html,$12.09,$24.18 
Wireless Mouse Vertical Mouse Ergonomic Optical 2400 DPI 6 Buttons Mause,https://www.cigabuy.com/wireless-mouse-vertical-mouse-ergonomic-optical-2400-dpi-6-buttons-mause-p-18844.html,$9.45,$18.90 
Smart Wireless Bluetooth Stereo Headset Headphone with MIC,https://www.cigabuy.com/smart-wireless-bluetooth-stereo-headset-headphone-with-mic-p-19314.html,$10.29,$26.88 
Men Anti Theft Chest Bag Shoulder Crossbody Bag School Summer Trip Bag A Left,https://www.cigabuy.com/men-anti-theft-chest-bag-shoulder-crossbody-bag-school-summer-trip-bag-left-p-18832.html,$3.29,$6.58 
Baellerry Men Wallets Classic Long Style Card Holder Male Purse PU Zipper,https://www.cigabuy.com/baellerry-men-wallets-classic-long-style-card-holder-male-purse-pu-zipper-p-18839.html,$4.39,$8.78 
Mini Wireless Bluetooth Stereo Audio Optical Aux 3.5mm Transmitter Music Adapter,https://www.cigabuy.com/mini-wireless-bluetooth-stereo-audio-optical-aux-35mm-transmitter-music-adapter-p-19315.html,$8.12,$22.62 
Cordless Bluetooth Earphone With Bluetooth Speaker Function TWS Earphones,https://www.cigabuy.com/cordless-bluetooth-earphone-with-bluetooth-speaker-function-tws-earphones-p-18721.html,$14.59,$20.62 
C6T Body Temperature Smart Bracelet Watch IP67 Heart Rate Monitor Wristband,https://www.cigabuy.com/c6t-body-temperature-smart-bracelet-watch-ip67-heart-rate-monitor-wristband-p-18787.html,$15.39,$25.90 
Printing Pen 12V 3D Pen Pencil 3D Drawing Pen Filament For Kid Education,https://www.cigabuy.com/printing-pen-12v-3d-pen-pencil-3d-drawing-pen-filament-for-kid-education-p-19316.html,$8.99,$26.82 
Q67 TWS Wireless Earbuds 3D Stereo Mini Bluetooth Earphone 5.0 With Dual Mic,https://www.cigabuy.com/q67-tws-wireless-earbuds-3d-stereo-mini-bluetooth-earphone-50-with-dual-mic-p-18786.html,$15.33,$26.26 
YL-6S Wireless Bluetooth Earphone In-ear Earbuds Waterproof HD Call Headset,https://www.cigabuy.com/yl-6s-wireless-bluetooth-earphone-in-ear-earbuds-waterproof-hd-call-headset-p-18835.html,$8.35,$16.70 
Rechargeable LED Flashlight Waterproof Torch Zoomable Camping Light,https://www.cigabuy.com/rechargeable-led-flashlight-waterproof-torch-zoomable-camping-light-p-18714.html,$7.25,$13.19 
USB Rechargeable Flashlight Portable Lantern Waterproof Flash Light,https://www.cigabuy.com/usb-rechargeable-flashlight-portable-lantern-waterproof-flash-light-p-18834.html,$4.06,$8.12 
Men Women UV400 Polarized Sunglasses Driving Fishing Cycling Bicycle Eyewear,https://www.cigabuy.com/men-women-uv400-polarized-sunglasses-driving-fishing-cycling-bicycle-eyewear-p-18780.html,$5.49,$11.60 
Battery Tester Digital Capacity Tester Checker Power Supply Tester,https://www.cigabuy.com/battery-tester-digital-capacity-tester-checker-power-supply-tester-p-18710.html,$4.39,$6.15 
Electronic Counting Jump Rope Adjustable Anti-sweat Handle Equipments,https://www.cigabuy.com/electronic-counting-jump-rope-adjustable-anti-sweat-handle-equipments-p-18836.html,$1.86,$3.72 
DUBERY 163 Polarized Sunglasses Men Driving Shades Male Retro Sun Glasses,https://www.cigabuy.com/dubery-163-polarized-sunglasses-men-driving-shades-male-retro-sun-glasses-p-18838.html,$4.83,$9.66 
Mini Portable Ultrasonic Pulsator Turbo Washing Machine,https://www.cigabuy.com/mini-portable-ultrasonic-pulsator-turbo-washing-machine-p-18709.html,$16.49,$28.59 
Wireless Bluetooth Headset Handsfree Driving Sport Over-Ear Earphone,https://www.cigabuy.com/wireless-bluetooth-headset-handsfree-driving-sport-over-ear-earphone-p-18720.html,$7.25,$8.79 
Baellerry Men Long Fashion Wallets Desigh Zipper Card Holder Leather Purse,https://www.cigabuy.com/baellerry-men-long-fashion-wallets-desigh-zipper-card-holder-leather-purse-p-18784.html,$5.38,$15.14 
Authentic Orchid IQS 950mAh Pod System Kit - Drip,https://www.cigabuy.com/authentic-orchid-iqs-950mah-pod-system-kit-drip-p-14797.html,$11.97,$41.62 
10 x Protective Goggles Fit Over Glasse Prevention of Coronavirus,https://www.cigabuy.com/10-x-protective-goggles-fit-over-glasse-prevention-of-coronavirus-p-18152.html,$5.38,$10.32 
100 x Transparent PVC Gloves Rubber For Home Kitchen Garden Cleaning,https://www.cigabuy.com/100-x-transparent-pvc-gloves-rubber-for-home-kitchen-garden-cleaning-p-18129.html,$5.35,$9.10 
Detachable Baseball Protective Clear Face mask Cap Anti-Splash Hat,https://www.cigabuy.com/detachable-baseball-protective-clear-face-mask-cap-anti-splash-hat-p-18151.html,$1.69,$3.01 
10 x Detachable Baseball Protective Clear Face mask Cap Anti-Splash Hat,https://www.cigabuy.com/10-x-detachable-baseball-protective-clear-face-mask-cap-anti-splash-hat-p-18116.html,$8.73,$18.21 
Stainless Car Ice Snow Shovel Assistant Cleaning Car Windshield and Window Tools,https://www.cigabuy.com/stainless-car-ice-snow-shovel-assistant-cleaning-car-windshield-and-window-tools-p-17005.html,$0.33,$5.08 
10 x Vandyvape NI80 M Prebuilt Wire Coil 0.15ohm,https://www.cigabuy.com/10-x-vandyvape-ni80-prebuilt-wire-coil-015ohm-p-16371.html,$2.23,$3.84 
Men's Shaper Tummy Tank Top Slimming Vest Weight Loss Shapewear Neoprene No Zip,https://www.cigabuy.com/mens-shaper-tummy-tank-top-slimming-vest-weight-loss-shapewear-neoprene-no-zip-p-17039.html,$1.80,$16.52 
UV Protect Car Styling Front Window Sunshade Windshield Film Foldable,https://www.cigabuy.com/uv-protect-car-styling-front-window-sunshade-windshield-film-foldable-p-16997.html,$0.33,$10.25 
Toothbrush Head Cover Case Cap Brush Cleaner Protect for Hiking Travel Camping,https://www.cigabuy.com/toothbrush-head-cover-case-cap-brush-cleaner-protect-for-hiking-travel-camping-p-17000.html,$0.33,$2.04 
Authentic Geekvape Aegis Solo 100W TC Box Mod - Gunmetal,https://www.cigabuy.com/authentic-geekvape-aegis-solo-100w-tc-box-mod-gunmetal-p-14358.html,$31.92,$47.15 
"Cevapro Cycling Gloves, Touchscreen Winter Gloves Thicken Warm Gloves",https://www.cigabuy.com/cevapro-cycling-gloves-touchscreen-winter-gloves-thicken-warm-gloves-p-15269.html,$3.95,$20.27 
5 x Authentic VOOPOO PnP-M2 Mesh Coil 0.6ohm,https://www.cigabuy.com/5-x-authentic-voopoo-pnp-m2-mesh-coil-06ohm-p-16291.html,$8.14,$10.93 
2 x Authentic Uwell Valyrian II FeCrAl Quadruple Coil 0.15ohm,https://www.cigabuy.com/2-x-authentic-uwell-valyrian-ii-fecral-quadruple-coil-015ohm-p-15125.html,$6.24,$9.75 
5 x Authentic Geekvape NS Mesh Coil 0.7ohm for Frenzy Kit,https://www.cigabuy.com/5-x-authentic-geekvape-ns-mesh-coil-07ohm-for-frenzy-kit-p-15859.html,$4.95,$7.69 
Authentic Uwell Caliburn Pod System 520mAh Kit - Black,https://www.cigabuy.com/authentic-uwell-caliburn-pod-system-520mah-kit-black-p-14097.html,$20.75,$32.02 
Authentic Orchid IQS 950mAh Pod System Kit - Fuego,https://www.cigabuy.com/authentic-orchid-iqs-950mah-pod-system-kit-fuego-p-14798.html,$13.65,$41.62 
Authentic Eleaf iCard 650mAh 15W Starter Kit - Black,https://www.cigabuy.com/authentic-eleaf-icard-650mah-15w-starter-kit-black-p-15919.html,$6.38,$10.83 
3 x Authentic Smoant Pasito DTL Mesh Coil 0.6ohm,https://www.cigabuy.com/3-x-authentic-smoant-pasito-dtl-mesh-coil-06ohm-p-15090.html,$3.28,$6.42 
Authentic Orchid IQS 950mAh Pod System Kit - Slobby,https://www.cigabuy.com/authentic-orchid-iqs-950mah-pod-system-kit-slobby-p-14799.html,$13.65,$41.62 
5 x Authentic Geekvape NS Coil 1.2ohm for Flint Kit,https://www.cigabuy.com/5-x-authentic-geekvape-ns-coil-12ohm-for-flint-kit-p-15858.html,$4.28,$8.69 
Women's Screen Gloves Warm Lined Thick Touch Warmer Winter Gloves,https://www.cigabuy.com/womens-screen-gloves-warm-lined-thick-touch-warmer-winter-gloves-p-15270.html,$1.60,$10.79 
Women Canvas Bucket Bags Solid Color Cross Body Bag Single-Shoulder Bag Handbag,https://www.cigabuy.com/women-canvas-bucket-bags-solid-color-cross-body-bag-single-shoulder-bag-handbag-p-15323.html,$1.16,$17.47 
Authentic Uwell Crown 4 5/6ML Sub-ohm Tank Atomizer - Silver,https://www.cigabuy.com/authentic-uwell-crown-4-56ml-sub-ohm-tank-atomizer-silver-p-13398.html,$22.99,$39.50 
Foldable Hanging Toiletry Bag,https://www.cigabuy.com/foldable-hanging-toiletry-bag-p-15418.html,$1.55,$15.71 
Authentic Uwell Crown 4 5/6ML Sub-Ohm Tank Atomizer - Black,https://www.cigabuy.com/authentic-uwell-crown-4-56ml-sub-ohm-tank-atomizer-black-p-13397.html,$24.16,$39.50 
Zippered Nylon Mesh Clothes Washing Bag,https://www.cigabuy.com/zippered-nylon-mesh-clothes-washing-bag-p-15594.html,$0.62,$5.13 
Authentic GeekVape Zeus X RTA 4.5ml 25MM - Black,https://www.cigabuy.com/authentic-geekvape-zeus-x-rta-45ml-25mm-black-p-14054.html,$23.85,$36.69 
Cotton Scarf Women Solid Color Fringed Scarf,https://www.cigabuy.com/cotton-scarf-women-solid-color-fringed-scarf-p-15423.html,$4.94,$21.22 
Gradient Color Silk Beach Scarf,https://www.cigabuy.com/gradient-color-silk-beach-scarf-p-15590.html,$4.55,$20.27 
Mini Foldable Handle Hair Dryer Portable Folding Blow Dryer Low Noise,https://www.cigabuy.com/mini-foldable-handle-hair-dryer-portable-folding-blow-dryer-low-noise-p-15431.html,$2.52,$20.27 
5-in-1 Multi-Functional Mini Handheld Car Air Pump,https://www.cigabuy.com/5-in-1-multi-functional-mini-handheld-car-air-pump-p-14854.html,$4.41,$29.52 
SPA Function Hair Care Enhance Pressure Water Saving Water Filter Shower Head,https://www.cigabuy.com/spa-function-hair-care-enhance-pressure-water-saving-water-filter-shower-head-p-15320.html,$1.68,$17.23 
Winter Crochet Knitted Head Wrap Headband,https://www.cigabuy.com/winter-crochet-knitted-head-wrap-headband-p-15274.html,$1.02,$7.68 
Women Slim Sweat Enhancing Waist Training Corset Waist Trainer Belt,https://www.cigabuy.com/women-slim-sweat-enhancing-waist-training-corset-waist-trainer-belt-p-14956.html,$1.53,$14.36 
Authentic Coilology Premium Quality Organic Cotton 10Pcs/Pack,https://www.cigabuy.com/authentic-coilology-premium-quality-organic-cotton-10pcspack-p-14420.html,$2.05,$3.05 
12V 2A Regulation Power Adapter EU Plug Supply Switching Power Monitoring,https://www.cigabuy.com/12v-2a-regulation-power-adapter-eu-plug-supply-switching-power-monitoring-p-14872.html,$1.15,$8.41 
2.4GHz 1600dpi Wireless Optical Mouse Mice,https://www.cigabuy.com/24ghz-1600dpi-wireless-optical-mouse-mice-p-14955.html,$2.64,$6.59 
SASTFUE 64GB Class 10 Up to 80MB/s Micro SDXC UHS-I Memory Card,https://www.cigabuy.com/sastfue-64gb-class-10-up-to-80mbs-micro-sdxc-uhs-memory-card-p-14971.html,$7.69,$20.18 
Car Windscreen Cover Sunshade Ice and Frost Guard,https://www.cigabuy.com/car-windscreen-cover-sunshade-ice-and-frost-guard-p-14668.html,$2.17,$17.83 
LED Beanie Cap LED Hands Free Flashlight Install Quick Release Headlamp ,https://www.cigabuy.com/led-beanie-cap-led-hands-free-flashlight-install-quick-release-headlamp-p-14662.html,$2.81,$13.24 
Authentic Smok Novo Pod System 450mAh AIO Starter Kit - White Cobra,https://www.cigabuy.com/authentic-smok-novo-pod-system-450mah-aio-starter-kit-white-cobra-p-13010.html,$6.57,$9.36 
